"","date_time","yyyy","mm","day","HH_CET","MM","zm","d","z0","u_mean","L","sigma_v","u_star","wind_dir","co2_flux","qc_co2_flux"
"2754","2023-01-16 06:30:00",2023,1,3,3,30,2.41,0.198,0.09,1.60279,11.7109,0.0947648,0.144934,245.807,0.863878,0
"2755","2023-01-16 07:00:00",2023,1,3,4,0,2.41,0.198,0.09,1.0467,2.40233,0.0594659,NA,223.751,0.431272,0
"2756","2023-01-16 07:30:00",2023,1,3,4,30,2.41,0.198,0.09,1.05288,3.18913,0.0652218,NA,210.086,1.06912,0
"2757","2023-01-16 08:00:00",2023,1,3,5,0,2.41,0.198,0.09,1.06118,3.71087,0.0638625,NA,208.81,1.9127,0
"2758","2023-01-16 08:30:00",2023,1,3,5,30,2.41,0.198,0.09,1.11838,3.53067,0.0624263,NA,206.563,2.67758,0
"2759","2023-01-16 09:00:00",2023,1,3,6,0,2.41,0.198,0.09,1.00873,2.4936,0.0555449,NA,209.25,1.69533,0
"2760","2023-01-16 09:30:00",2023,1,3,6,30,2.41,0.198,0.09,1.46692,9.35917,0.120799,0.156793,200.466,3.65386,0
"2761","2023-01-16 10:00:00",2023,1,3,7,0,2.41,0.198,0.09,1.90104,33.3995,0.24462,0.226497,205.61,2.50632,1
"2762","2023-01-16 10:30:00",2023,1,3,7,30,2.41,0.198,0.09,1.93888,39.7414,0.279793,0.189302,215.025,1.09401,0
"2763","2023-01-16 11:00:00",2023,1,3,8,0,2.41,0.198,0.09,1.45922,28.0819,0.133493,0.16735,211.662,1.09501,0
"2764","2023-01-16 11:30:00",2023,1,3,8,30,2.41,0.198,0.09,1.44705,12.0395,0.177466,0.155208,203.333,1.36326,0
"2765","2023-01-16 12:00:00",2023,1,3,9,0,2.41,0.198,0.09,1.05988,8.71221,0.104249,0.119786,171.723,1.30969,0
"2766","2023-01-16 12:30:00",2023,1,3,9,30,2.41,0.198,0.09,0.797313,5.99855,0.0910081,NA,148.888,0.784016,0
"2767","2023-01-16 13:00:00",2023,1,3,10,0,2.41,0.198,0.09,0.958565,38.6596,0.0720015,0.114337,153.759,1.01416,0
"2768","2023-01-16 14:30:00",2023,1,3,10,30,2.41,0.198,0.09,1.25141,1090.98,0.136036,0.163337,167.687,0.589269,0
"2769","2023-01-16 15:00:00",2023,1,3,11,0,2.41,0.198,0.09,1.47117,9917.21,0.201264,0.172677,176.443,0.323867,0
"2770","2023-01-16 15:30:00",2023,1,3,11,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,-1.62054,2
"2771","2023-01-16 16:00:00",2023,1,3,12,0,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.820739,2
"2772","2023-01-16 16:30:00",2023,1,3,12,30,2.41,0.198,0.09,2.85964,2008.08,0.624862,0.315907,214.754,0.381461,1
"2773","2023-01-16 17:00:00",2023,1,3,13,0,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.432849,2
"2774","2023-01-16 17:30:00",2023,1,3,13,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,0.390379,2
"2775","2023-01-16 18:00:00",2023,1,3,14,0,2.41,0.198,0.09,2.11843,513.527,0.347895,0.24387,225.053,0.525053,0
"2776","2023-01-16 18:30:00",2023,1,3,14,30,2.41,0.198,0.09,2.03173,556.251,0.298098,0.214586,212.757,0.274472,0
"2777","2023-01-16 19:00:00",2023,1,3,15,0,2.41,0.198,0.09,1.91218,178.534,0.262748,0.188534,210.953,0.483803,0
"2778","2023-01-16 19:30:00",2023,1,3,15,30,2.41,0.198,0.09,1.84749,103.952,0.217201,0.215165,213.346,0.689566,0
"2779","2023-01-16 20:00:00",2023,1,3,16,0,2.41,0.198,0.09,1.97761,92.0591,0.337314,0.264372,208.653,0.976915,0
"2780","2023-01-16 20:30:00",2023,1,3,16,30,2.41,0.198,0.09,2.20582,58.2186,0.343621,0.250746,204.403,1.08186,0
"2781","2023-01-16 21:00:00",2023,1,3,17,0,2.41,0.198,0.09,2.07473,27.626,0.27189,0.229116,215.052,1.2606,0
"2782","2023-01-16 21:30:00",2023,1,3,17,30,2.41,0.198,0.09,1.77448,21.2433,0.273426,0.193675,206.992,1.31914,0
"2783","2023-01-16 22:00:00",2023,1,3,18,0,2.41,0.198,0.09,2.33916,29.1077,0.414041,0.251846,202.455,1.146,0
"2784","2023-01-16 22:30:00",2023,1,3,18,30,2.41,0.198,0.09,1.86294,19.8489,0.248564,0.217568,196.608,1.26146,0
"2785","2023-01-16 23:00:00",2023,1,3,19,0,2.41,0.198,0.09,2.18741,27.8522,0.395052,0.239237,187.836,1.25835,0
"2786","2023-01-16 23:30:00",2023,1,3,19,30,2.41,0.198,0.09,2.5675,38.3689,0.564939,0.280835,186.017,1.08145,0
"2787","2023-01-17 00:00:00",2023,1,3,20,0,2.41,0.198,0.09,3.24999,102.443,0.935795,0.398642,193.337,1.50442,0
"2788","2023-01-17 00:30:00",2023,1,3,20,30,2.41,0.198,0.09,3.7003,135.39,1.19248,0.421275,197.434,1.21104,0
"2789","2023-01-17 01:00:00",2023,1,3,21,0,2.41,0.198,0.09,3.87098,154.222,1.45201,0.460755,199.391,1.56494,0
"2790","2023-01-17 01:30:00",2023,1,3,21,30,2.41,0.198,0.09,4.08132,158.535,1.17145,0.493702,207.083,1.25267,0
"2791","2023-01-17 02:00:00",2023,1,3,22,0,2.41,0.198,0.09,4.16769,135.023,1.5829,0.473951,200.065,1.47582,0
"2792","2023-01-17 02:30:00",2023,1,3,22,30,2.41,0.198,0.09,4.00336,151.892,1.32988,0.506082,201.741,1.36231,0
"2793","2023-01-17 03:00:00",2023,1,3,23,0,2.41,0.198,0.09,3.82472,151.303,1.28706,0.507441,199.5,1.04971,1
"2794","2023-01-17 03:30:00",2023,1,3,23,30,2.41,0.198,0.09,4.13323,143.8,1.36929,0.483233,198.484,1.92806,1
"2795","2023-01-17 04:00:00",2023,1,4,0,0,2.41,0.198,0.09,3.76682,112.31,1.39732,0.436561,195.95,0.875612,1
"2796","2023-01-17 04:30:00",2023,1,4,0,30,2.41,0.198,0.09,3.89299,155.5,1.2062,0.487343,199.793,1.7601,0
"2797","2023-01-17 05:00:00",2023,1,4,1,0,2.41,0.198,0.09,4.22177,282.966,1.64344,0.556766,198.199,1.30467,0
"2798","2023-01-17 05:30:00",2023,1,4,1,30,2.41,0.198,0.09,4.38516,328.009,1.77807,0.546127,198.341,1.30895,0
"2799","2023-01-17 06:00:00",2023,1,4,2,0,2.41,0.198,0.09,4.78319,303.042,2.08671,0.54571,198.145,0.988742,0
"2800","2023-01-17 06:30:00",2023,1,4,2,30,2.41,0.198,0.09,4.58744,263.181,1.63935,0.559672,200.989,1.98057,1
"2801","2023-01-17 07:00:00",2023,1,4,3,0,2.41,0.198,0.09,4.70964,348.378,1.97866,0.587471,199.609,1.91004,0
"2802","2023-01-17 08:00:00",2023,1,4,3,30,2.41,0.198,0.09,4.79524,286.188,2.11477,0.515415,197.388,1.04103,0
"2803","2023-01-17 08:30:00",2023,1,4,4,0,2.41,0.198,0.09,5.02015,394.285,2.399,0.567767,200.442,2.09806,1
"2804","2023-01-17 09:00:00",2023,1,4,4,30,2.41,0.198,0.09,5.28412,502.24,2.18075,0.608129,207.949,1.25314,0
"2805","2023-01-17 09:30:00",2023,1,4,5,0,2.41,0.198,0.09,4.97822,390.57,2.41082,0.546146,208.418,1.88251,0
"2806","2023-01-17 10:00:00",2023,1,4,5,30,2.41,0.198,0.09,5.31585,582.508,2.25359,0.558524,217.182,1.124,0
"2807","2023-01-17 10:30:00",2023,1,4,6,0,2.41,0.198,0.09,5.54221,575.008,2.55753,0.584303,218.403,1.58179,0
"2808","2023-01-17 11:30:00",2023,1,4,6,30,2.41,0.198,0.09,5.26588,543.376,1.94791,0.510628,218.371,1.38689,0
"2809","2023-01-17 12:00:00",2023,1,4,7,0,2.41,0.198,0.09,5.4129,593.151,2.01589,0.554779,219.904,1.39162,0
"2810","2023-01-17 12:30:00",2023,1,4,7,30,2.41,0.198,0.09,5.35209,502.132,2.19475,0.56634,220.977,1.50386,0
"2811","2023-01-17 13:00:00",2023,1,4,8,0,2.41,0.198,0.09,5.22488,536.299,1.85177,0.514657,221.834,1.43768,0
"2812","2023-01-17 13:30:00",2023,1,4,8,30,2.41,0.198,0.09,5.03459,746.008,1.75422,0.495834,219.573,1.65287,0
"2813","2023-01-17 14:00:00",2023,1,4,9,0,2.41,0.198,0.09,5.71588,1257.85,2.16563,0.527039,224.318,1.1814,0
"2814","2023-01-17 15:00:00",2023,1,4,9,30,2.41,0.198,0.09,4.82189,695.554,1.81663,0.512531,223.299,1.58417,0
"2815","2023-01-17 15:30:00",2023,1,4,10,0,2.41,0.198,0.09,4.69319,645.979,1.54206,0.450802,221.922,1.36353,0
"2816","2023-01-17 16:30:00",2023,1,4,10,30,2.41,0.198,0.09,4.76831,618.358,1.57398,0.48746,221.821,1.24926,0
"2817","2023-01-18 02:30:00",2023,1,4,11,0,2.41,0.198,0.09,4.66657,1001.7,1.5923,0.498849,223.278,1.1256,0
"2818","2023-01-18 09:00:00",2023,1,4,11,30,2.41,0.198,0.09,4.86008,-3141.07,1.55881,0.485862,228.512,0.868123,0
"2819","2023-01-18 09:30:00",2023,1,4,12,0,2.41,0.198,0.09,5.3082,2126.95,1.52332,0.549177,232.226,0.891062,0
"2820","2023-01-18 10:00:00",2023,1,4,12,30,2.41,0.198,0.09,5.1411,-91900.9,1.72444,0.525208,232.713,0.645563,0
"2821","2023-01-18 10:30:00",2023,1,4,13,0,2.41,0.198,0.09,5.05326,-1968.5,1.66515,0.510538,231.184,0.936524,0
"2822","2023-01-18 12:30:00",2023,1,4,13,30,2.41,0.198,0.09,4.94012,-1667.36,1.55948,0.479085,233.458,0.896259,0
"2823","2023-01-18 13:30:00",2023,1,4,14,0,2.41,0.198,0.09,5.40905,717.808,1.68428,0.523611,237.914,1.13561,0
"2824","2023-01-18 14:00:00",2023,1,4,14,30,2.41,0.198,0.09,5.13696,1053.83,2.25366,0.553671,245.269,1.16711,0
"2825","2023-01-18 14:30:00",2023,1,4,15,0,2.41,0.198,0.09,5.00314,185.517,2.02226,0.518121,244.509,1.20548,0
"2826","2023-01-18 15:00:00",2023,1,4,15,30,2.41,0.198,0.09,5.42215,315.467,2.00248,0.637037,246.975,1.29213,0
"2827","2023-01-18 15:30:00",2023,1,4,16,0,2.41,0.198,0.09,4.93384,267.408,1.68659,0.539422,243.136,1.34105,0
"2828","2023-01-18 16:00:00",2023,1,4,16,30,2.41,0.198,0.09,5.25681,201.315,2.15845,0.506879,243.619,1.50209,0
"2829","2023-01-18 16:30:00",2023,1,4,17,0,2.41,0.198,0.09,5.46025,251.341,1.79008,0.589017,254.201,1.76505,0
"2830","2023-01-18 17:00:00",2023,1,4,17,30,2.41,0.198,0.09,5.42539,259.134,1.65846,0.549714,252.054,1.46604,0
"2831","2023-01-18 17:30:00",2023,1,4,18,0,2.41,0.198,0.09,5.31818,240.813,1.95809,0.532629,252.041,1.589,0
"2832","2023-01-18 18:00:00",2023,1,4,18,30,2.41,0.198,0.09,5.387,300.918,1.82282,0.622871,252.582,1.80128,0
"2833","2023-01-18 18:30:00",2023,1,4,19,0,2.41,0.198,0.09,5.22703,327.02,1.46901,0.615305,250.191,1.82854,0
"2834","2023-01-18 19:00:00",2023,1,4,19,30,2.41,0.198,0.09,6.19098,474.701,2.08355,0.683665,255.538,1.82878,0
"2835","2023-01-18 19:30:00",2023,1,4,20,0,2.41,0.198,0.09,5.57601,401.817,1.93713,0.623581,252.615,1.86652,0
"2836","2023-01-18 20:00:00",2023,1,4,20,30,2.41,0.198,0.09,5.69605,309.224,1.98462,0.65387,259.56,1.79831,0
"2837","2023-01-18 20:30:00",2023,1,4,21,0,2.41,0.198,0.09,5.38369,218.318,1.5964,0.601805,255.25,1.92699,0
"2838","2023-01-18 21:00:00",2023,1,4,21,30,2.41,0.198,0.09,5.54794,184.357,1.69825,0.559884,252.96,1.42503,0
"2839","2023-01-18 21:30:00",2023,1,4,22,0,2.41,0.198,0.09,5.50055,262.269,1.61086,0.582096,254.381,1.65146,0
"2840","2023-01-18 22:00:00",2023,1,4,22,30,2.41,0.198,0.09,4.75794,206.266,1.62977,0.51752,252.558,1.71879,0
"2841","2023-01-18 22:30:00",2023,1,4,23,0,2.41,0.198,0.09,4.75924,178.538,1.26067,0.533614,253.238,1.64759,0
"2842","2023-01-18 23:00:00",2023,1,4,23,30,2.41,0.198,0.09,5.07282,244.805,1.52463,0.60145,258.383,1.83558,0
"2843","2023-01-18 23:30:00",2023,1,5,0,0,2.41,0.198,0.09,5.47597,228.182,1.57042,0.605641,261.521,1.86791,0
"2844","2023-01-19 00:00:00",2023,1,5,0,30,2.41,0.198,0.09,5.70757,297.349,1.77019,0.626045,264.045,1.49637,0
"2845","2023-01-19 00:30:00",2023,1,5,1,0,2.41,0.198,0.09,4.62821,169.349,1.22903,0.502882,264.879,1.44065,0
"2846","2023-01-19 01:00:00",2023,1,5,1,30,2.41,0.198,0.09,5.04017,196.376,1.40355,0.555122,268.211,1.49287,0
"2847","2023-01-19 01:30:00",2023,1,5,2,0,2.41,0.198,0.09,4.76511,185.425,1.18986,0.519169,264.806,1.50029,0
"2848","2023-01-19 02:00:00",2023,1,5,2,30,2.41,0.198,0.09,4.66238,135.259,1.27526,0.447398,265.328,1.36598,0
"2849","2023-01-19 02:30:00",2023,1,5,3,0,2.41,0.198,0.09,4.64266,196.436,1.04034,0.517763,259.074,1.91272,0
"2850","2023-01-19 03:00:00",2023,1,5,3,30,2.41,0.198,0.09,3.7845,141.152,0.788652,0.402899,257.952,1.57783,0
"2851","2023-01-19 03:30:00",2023,1,5,4,0,2.41,0.198,0.09,3.30988,126.126,0.598138,0.345409,244.927,1.77073,0
"2852","2023-01-19 04:00:00",2023,1,5,4,30,2.41,0.198,0.09,3.34485,136.236,0.689174,0.342946,245.328,1.54766,0
"2853","2023-01-19 04:30:00",2023,1,5,5,0,2.41,0.198,0.09,3.55229,172.097,0.757314,0.373815,253.033,1.46633,0
"2854","2023-01-19 05:00:00",2023,1,5,5,30,2.41,0.198,0.09,3.2616,212.771,0.579033,0.38542,250.306,1.59264,0
"2855","2023-01-19 05:30:00",2023,1,5,6,0,2.41,0.198,0.09,3.4295,191.675,0.576743,0.351727,255.702,1.35966,0
"2856","2023-01-19 06:00:00",2023,1,5,6,30,2.41,0.198,0.09,3.24987,148.223,0.490902,0.365949,262.272,1.42009,0
"2857","2023-01-19 06:30:00",2023,1,5,7,0,2.41,0.198,0.09,3.80766,211.131,0.706337,0.414602,265.878,1.41986,0
"2858","2023-01-19 07:00:00",2023,1,5,7,30,2.41,0.198,0.09,3.50732,163.421,0.509276,0.376128,265.362,1.44023,0
"2859","2023-01-19 07:30:00",2023,1,5,8,0,2.41,0.198,0.09,3.35792,137.276,0.641419,0.352968,260.592,1.53047,0
"2860","2023-01-19 08:00:00",2023,1,5,8,30,2.41,0.198,0.09,2.9529,98.2833,0.443605,0.317042,260.511,1.46043,0
"2861","2023-01-19 08:30:00",2023,1,5,9,0,2.41,0.198,0.09,2.88343,117.927,0.760104,0.31407,254.327,1.12946,0
"2862","2023-01-19 09:00:00",2023,1,5,9,30,2.41,0.198,0.09,2.44853,90.9436,0.319689,0.245452,248.594,1.08308,0
"2863","2023-01-19 09:30:00",2023,1,5,10,0,2.41,0.198,0.09,2.50923,163.178,0.377294,0.267674,246.287,0.971575,0
"2864","2023-01-19 10:00:00",2023,1,5,10,30,2.41,0.198,0.09,2.45358,198.59,0.361187,0.286509,246.522,1.06864,0
"2865","2023-01-19 11:00:00",2023,1,5,11,0,2.41,0.198,0.09,2.37634,123.904,0.305015,0.249138,250.916,0.743229,0
"2866","2023-01-19 11:30:00",2023,1,5,11,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,0.10325,2
"2867","2023-01-19 12:00:00",2023,1,5,12,0,2.41,0.198,0.09,3.32889,218.459,0.633764,0.365015,267.012,0.765633,0
"2868","2023-01-19 12:30:00",2023,1,5,12,30,2.41,0.198,0.09,3.31438,251.645,0.640465,0.348227,268.132,0.402464,0
"2869","2023-01-19 13:00:00",2023,1,5,13,0,2.41,0.198,0.09,3.29069,256.262,0.540819,0.343154,262.241,0.586111,0
"2870","2023-01-19 14:00:00",2023,1,5,13,30,2.41,0.198,0.09,2.86764,173.187,0.478351,0.306393,264.372,0.562129,0
"2871","2023-01-19 14:30:00",2023,1,5,14,0,2.41,0.198,0.09,2.97143,189.919,0.471369,0.31562,259.849,0.624289,0
"2872","2023-01-19 15:30:00",2023,1,5,14,30,2.41,0.198,0.09,2.38127,287.588,0.533478,0.278909,244.946,0.994167,1
"2873","2023-01-19 16:30:00",2023,1,5,15,0,2.41,0.198,0.09,2.55472,251.228,0.449582,0.292835,244.655,0.245344,1
"2874","2023-01-19 17:00:00",2023,1,5,15,30,2.41,0.198,0.09,2.2761,135.409,0.428565,0.251295,244.714,0.499169,1
"2875","2023-01-19 17:30:00",2023,1,5,16,0,2.41,0.198,0.09,1.50303,16.6446,0.136692,0.133534,233.016,0.534417,0
"2876","2023-01-19 18:00:00",2023,1,5,16,30,2.41,0.198,0.09,1.6923,13.7545,0.176164,0.140301,223.672,0.737652,0
"2877","2023-01-19 18:30:00",2023,1,5,17,0,2.41,0.198,0.09,1.4,4.57586,0.0868793,NA,221.428,1.18013,0
"2878","2023-01-19 19:00:00",2023,1,5,17,30,2.41,0.198,0.09,1.86169,18.6466,0.174533,0.165918,224.725,1.03968,0
"2879","2023-01-19 19:30:00",2023,1,5,18,0,2.41,0.198,0.09,1.58968,23.0839,0.20381,0.179059,211.992,0.994892,1
"2880","2023-01-19 20:00:00",2023,1,5,18,30,2.41,0.198,0.09,2.13531,64.3686,0.36961,0.227675,213.772,1.32927,0
"2881","2023-01-19 20:30:00",2023,1,5,19,0,2.41,0.198,0.09,1.31427,39.4847,0.139449,0.146998,209.773,0.980685,0
"2882","2023-01-19 21:00:00",2023,1,5,19,30,2.41,0.198,0.09,1.9582,49.8339,0.264839,0.218756,202.747,1.54164,0
"2883","2023-01-19 21:30:00",2023,1,5,20,0,2.41,0.198,0.09,2.31669,70.9475,0.36173,0.248981,208.534,1.47754,0
"2884","2023-01-19 22:00:00",2023,1,5,20,30,2.41,0.198,0.09,2.14025,68.3005,0.396593,0.223898,199.931,1.67211,0
"2885","2023-01-19 22:30:00",2023,1,5,21,0,2.41,0.198,0.09,2.52423,133.485,0.50958,0.284016,203.454,1.39439,0
"2886","2023-01-19 23:00:00",2023,1,5,21,30,2.41,0.198,0.09,2.41548,104.537,0.390328,0.265533,213.223,1.30922,0
"2887","2023-01-19 23:30:00",2023,1,5,22,0,2.41,0.198,0.09,2.26147,117.026,0.377421,0.263752,216.09,1.48591,0
"2888","2023-01-20 00:00:00",2023,1,5,22,30,2.41,0.198,0.09,2.3401,116.943,0.41526,0.24462,217.8,1.35582,0
"2889","2023-01-20 00:30:00",2023,1,5,23,0,2.41,0.198,0.09,2.60265,118.053,0.443868,0.270767,218.708,1.48243,0
"2890","2023-01-20 01:00:00",2023,1,5,23,30,2.41,0.198,0.09,2.41346,88.787,0.403167,0.262114,222.69,1.52286,0
"2891","2023-01-20 01:30:00",2023,1,6,0,0,2.41,0.198,0.09,2.41037,52.1285,0.346247,0.228627,222.531,1.48864,0
"2892","2023-01-20 02:00:00",2023,1,6,0,30,2.41,0.198,0.09,3.2691,105.953,0.609116,0.32706,230.916,1.49877,0
"2893","2023-01-20 02:30:00",2023,1,6,1,0,2.41,0.198,0.09,2.88763,63.8282,0.439175,0.260248,226.15,1.27774,0
"2894","2023-01-20 03:00:00",2023,1,6,1,30,2.41,0.198,0.09,2.95362,103.008,0.617898,0.30714,217.552,1.64128,0
"2895","2023-01-20 04:00:00",2023,1,6,2,0,2.41,0.198,0.09,2.98873,108.432,0.558853,0.315902,224.337,1.4503,0
"2896","2023-01-20 04:30:00",2023,1,6,2,30,2.41,0.198,0.09,3.30091,142.987,0.653867,0.362394,226.347,1.5936,0
"2897","2023-01-20 05:00:00",2023,1,6,3,0,2.41,0.198,0.09,3.65239,158.525,0.68129,0.394564,229.795,1.76967,0
"2898","2023-01-20 05:30:00",2023,1,6,3,30,2.41,0.198,0.09,3.63533,175.707,0.825551,0.424823,230.845,2.12533,0
"2899","2023-01-20 06:00:00",2023,1,6,4,0,2.41,0.198,0.09,3.36969,118.277,0.620526,0.343953,225.86,1.54047,0
"2900","2023-01-20 06:30:00",2023,1,6,4,30,2.41,0.198,0.09,3.44969,119.21,0.81528,0.341205,222.638,1.36063,0
"2901","2023-01-20 07:00:00",2023,1,6,5,0,2.41,0.198,0.09,3.39949,127.056,1.02845,0.36162,224.221,2.12169,0
"2902","2023-01-20 07:30:00",2023,1,6,5,30,2.41,0.198,0.09,3.31916,143.325,0.829986,0.360717,213.587,1.56005,0
"2903","2023-01-20 08:00:00",2023,1,6,6,0,2.41,0.198,0.09,3.56563,145.33,0.796567,0.385525,220.475,1.73956,0
"2904","2023-01-20 09:00:00",2023,1,6,6,30,2.41,0.198,0.09,3.52025,135.072,0.846556,0.378647,220.898,1.54215,0
"2905","2023-01-20 09:30:00",2023,1,6,7,0,2.41,0.198,0.09,4.28537,216.134,1.2665,0.46214,213.728,1.64339,0
"2906","2023-01-20 10:00:00",2023,1,6,7,30,2.41,0.198,0.09,4.39618,260.17,1.31444,0.467152,212.418,1.528,0
"2907","2023-01-20 10:30:00",2023,1,6,8,0,2.41,0.198,0.09,4.49228,259.394,1.40405,0.467737,218.42,1.30891,0
"2908","2023-01-20 11:00:00",2023,1,6,8,30,2.41,0.198,0.09,4.75057,204.504,1.55161,0.447101,221.416,1.73972,0
"2909","2023-01-20 11:30:00",2023,1,6,9,0,2.41,0.198,0.09,4.29264,187.382,1.27055,0.433659,222.563,1.5168,0
"2910","2023-01-20 12:00:00",2023,1,6,9,30,2.41,0.198,0.09,4.39051,268.857,1.2067,0.47987,228.116,1.37854,0
"2911","2023-01-20 12:30:00",2023,1,6,10,0,2.41,0.198,0.09,4.36883,248.519,1.27826,0.46705,232.789,1.38374,0
"2912","2023-01-20 13:00:00",2023,1,6,10,30,2.41,0.198,0.09,4.35481,232.06,1.11888,0.461312,238.019,0.839354,0
"2913","2023-01-20 13:30:00",2023,1,6,11,0,2.41,0.198,0.09,4.3138,409.028,1.04748,0.448538,241.64,0.115332,1
"2914","2023-01-20 15:00:00",2023,1,6,11,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,0.257143,2
"2915","2023-01-20 16:00:00",2023,1,6,12,0,2.41,0.198,0.09,4.29376,-332.455,1.14753,0.432966,252.996,-1.03304,1
"2916","2023-01-20 16:30:00",2023,1,6,12,30,2.41,0.198,0.09,4.04305,594.821,1.09949,0.433426,253.35,-0.198644,1
"2917","2023-01-20 17:00:00",2023,1,6,13,0,2.41,0.198,0.09,3.84779,432.447,0.716545,0.408801,260.871,-0.136033,1
"2918","2023-01-20 18:30:00",2023,1,6,13,30,2.41,0.198,0.09,3.73754,-559.183,0.734957,0.406142,258.859,-0.670009,0
"2919","2023-01-20 19:00:00",2023,1,6,14,0,2.41,0.198,0.09,3.20612,-1842.56,0.912499,0.32571,249.392,-0.662536,0
"2920","2023-01-20 19:30:00",2023,1,6,14,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.234903,2
"2921","2023-01-20 20:00:00",2023,1,6,15,0,2.41,0.198,0.09,3.30825,173.93,0.77061,0.346409,246.04,-0.222305,0
"2922","2023-01-20 20:30:00",2023,1,6,15,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,0.253954,2
"2923","2023-01-20 21:00:00",2023,1,6,16,0,2.41,0.198,0.09,2.39219,29.1859,0.384853,0.236153,242.602,0.609871,0
